DistanceToGoal,Angle_to_goal,DistanceToOpp,OppX,OppY,OppVx,OppVy,VtowardsBall,Success,PredictedSucess,Probability,Rvx,Rvy
3242.826904,-0.023376,3074.896240,3043.219971,-440.226318,-2.638093,373.042480,373.042480,YES,YES,0.596729,-147.522766,-39.937702
3041.558350,-0.312882,2751.504150,2712.099121,463.996429,-22.527046,-267.042389,267.042389,YES,YES,0.912482,250.510605,0.646004
2963.808105,-0.168546,2814.068848,2784.123779,409.435425,17.522346,-493.185730,493.185730,NO,YES,0.737455,239.515732,72.550751
3066.588623,0.107310,2914.403564,2878.571045,-455.604980,7.475456,448.158508,448.158508,YES,YES,0.846837,-149.694931,-15.812956
3152.130127,0.113163,2949.501221,2919.693848,-418.264160,8.946720,636.772278,636.772278,NO,YES,0.580643,-149.612839,9.079862
3472.094238,-0.420176,3006.308594,2973.466309,443.156616,19.685219,-321.981537,321.981537,NO,NO,0.410723,174.343079,17.055813
3377.416748,-0.436416,3026.933350,2991.833252,459.628296,-33.896637,-229.308411,229.308411,NO,YES,0.616179,254.681213,9.407661
3807.365234,0.519068,3512.625000,3478.837646,-486.027344,7.950623,899.241577,899.241577,NO,NO,0.132772,-106.070831,2.696880
3152.110352,0.130961,2861.425049,2824.427002,-458.656097,-1.466755,414.698334,414.698334,YES,YES,0.824401,-59.617767,-17.997114
3334.328857,0.306585,2690.566650,2652.513916,-450.909576,17.472076,845.222595,845.222595,NO,YES,0.721417,259.215576,-7.147789
3057.631836,0.401281,2835.850098,2786.547852,-526.494446,10.058655,744.808105,744.808105,YES,YES,0.979305,255.550278,-2.748039
3364.116699,-0.265046,3139.149414,3085.309326,578.900269,14.034576,-768.636108,768.636108,YES,YES,0.967075,254.055145,3.767788
3287.136475,-0.339322,2975.144775,2948.270020,398.987122,6.821991,-712.842957,712.842957,NO,NO,0.237274,-149.208679,-2.429111
3630.494629,0.426397,3258.698730,3216.490479,-522.786072,-2.754333,996.865356,996.865356,NO,YES,0.680955,130.629303,49.275600
3199.296387,0.387947,2834.521729,2799.649902,-443.253967,10.145020,878.235474,878.235474,NO,YES,0.731345,230.233994,-2.441345
3313.574219,0.231016,3103.743652,3066.141357,-481.666534,18.167908,851.091797,851.091797,NO,YES,0.761853,222.819916,-6.024067
2972.317139,0.472423,2353.611572,2319.270996,-400.585083,-72.588982,281.800293,281.800293,YES,YES,0.841665,260.865936,-0.828476
3128.775146,0.197154,2797.813721,2749.459229,-517.914734,-1.224941,167.234909,167.234909,YES,YES,0.968764,-79.003029,122.581436
3074.218018,0.229765,2474.966553,2440.871582,-409.396576,16.110924,519.633362,519.633362,NO,YES,0.772792,-147.945541,-11.482269
3093.959229,-0.139008,2954.966553,2920.916016,447.299835,1.179375,-236.866470,236.866470,YES,YES,0.791181,-63.708466,19.914257
