DistanceToGoal,Angle_to_goal,DistanceToOpp,OppX,OppY,OppVx,OppVy,VtowardsBall,Success,PredictedSucess,Probability,Rvx,Rvy
3290.682861,0.451124,3253.958252,3232.490723,373.157715,-10.299561,-771.229187,771.229187,NO,NO,0.036276,-96.046677,-47.675392
3195.914795,0.466141,2766.170410,2726.649170,-465.921265,10.012177,908.606873,908.606873,NO,YES,0.955788,232.682800,-6.778748
3283.685059,0.711612,2723.094971,2700.982178,-346.325684,-1.917938,774.656494,774.656494,NO,NO,0.051346,220.219803,-4.895554
2682.401855,0.656401,1957.621948,1898.927979,-475.768799,-6.195877,495.481689,495.481689,YES,YES,0.999985,-106.059570,-17.430248
2853.946777,0.387718,2089.688965,2075.564453,242.554871,7.673187,-537.974731,537.974731,NO,NO,0.073600,-109.561852,18.176826
2988.745850,0.529049,2769.331787,2749.532959,330.554932,24.037903,-638.271179,638.271179,NO,NO,0.089559,-90.587860,-41.805397
3558.163330,0.362847,3078.817383,3060.945068,331.260010,23.067810,-653.979919,653.979919,NO,NO,0.027760,-103.979843,-56.260216
2963.666260,0.428114,2836.271729,2811.769043,372.012085,25.346115,-645.840210,645.840210,NO,NO,0.375414,-101.771111,-50.817490
3438.766357,0.668249,2734.960938,2716.189697,-319.881836,-3.893097,703.897583,703.897583,NO,NO,0.027962,-95.658875,-86.255188
3022.099365,0.370792,2514.061035,2495.772217,302.695496,15.658340,-695.106384,695.106384,NO,NO,0.064283,-92.996590,25.610798
3108.173828,0.430598,2897.204590,2876.005859,349.834351,21.985641,-644.058350,644.058350,NO,NO,0.074710,-98.732819,26.377483
3340.727051,-0.115072,3154.714600,3122.626709,448.805115,-4.570509,-247.278275,247.278275,NO,NO,0.475286,232.341507,1.730362
3168.344971,-0.124270,2235.286621,2211.112305,327.855591,14.300255,-792.202332,792.202332,NO,NO,0.212786,-112.198746,3.762853
2980.776855,0.106115,2804.185791,2773.152588,-416.032410,20.203442,779.959961,779.959961,NO,YES,0.833721,-103.257607,-9.751290
3051.674072,0.121727,2804.885498,2774.080322,-414.560333,16.672546,721.317261,721.317261,NO,YES,0.769007,-90.121323,-3.467896
2981.716064,0.236351,2715.460205,2684.091553,-411.553711,24.151596,764.110046,764.110046,NO,YES,0.852098,-88.074722,11.246330
3106.958496,0.280089,2780.900391,2752.577148,-395.884918,12.119400,716.880981,716.880981,NO,YES,0.534625,241.894211,-6.025700
3133.765625,0.159190,2838.072998,2795.887695,-487.514008,-35.044502,195.481522,195.481522,YES,YES,0.982539,268.600037,-7.272846
2796.128174,0.205336,2003.971802,1972.516235,-353.669250,15.726059,717.583679,717.583679,YES,YES,0.964875,245.949249,-5.312450
2824.368896,-0.067882,2586.028076,2546.116455,452.583252,7.297462,-347.636414,347.636414,YES,YES,0.993320,247.958618,7.384355
3059.725098,0.166161,2850.941406,2816.384277,-442.545624,-7.768005,218.891846,218.891846,YES,YES,0.906929,-116.431145,89.161270
3187.843506,-0.082747,2482.824219,2447.714844,416.063110,15.493486,-409.462830,409.462830,YES,YES,0.886212,232.240265,4.686524
3051.150635,0.114186,2483.562744,2445.451660,-433.417664,-4.853456,96.880844,96.880844,YES,YES,0.972131,-48.503941,-45.409634
2928.686279,-0.067901,2559.618896,2518.080322,459.258972,-18.717325,-241.813309,241.813309,YES,YES,0.993166,290.719604,12.459890
2904.847168,-0.142045,1984.711914,1965.339722,276.624237,8.198578,-776.443726,776.443726,NO,NO,0.239439,-122.042503,-11.045563
2533.056641,0.134967,1704.291016,1667.777832,-350.891357,18.864685,792.269409,792.269409,YES,YES,0.998726,274.554962,-12.291754
2951.220947,-0.148280,2350.342529,2310.416748,431.374420,12.552292,-547.594910,547.594910,YES,YES,0.990434,290.620911,7.122688
3055.100586,-0.121109,2610.704590,2583.033691,379.098083,16.133743,-782.482117,782.482117,NO,YES,0.563254,-127.073990,1.029642
3032.763916,0.137967,2864.244629,2834.249756,-413.430145,20.723618,661.737671,661.737671,NO,YES,0.734093,232.903000,-5.617279
2842.591797,-0.147880,2507.021240,2475.187500,398.249390,19.847816,-788.862549,788.862549,NO,YES,0.935433,-127.755898,9.480021
2937.344482,-0.118090,2771.484375,2732.679932,462.153687,19.412102,-822.830872,822.830872,YES,YES,0.983213,-87.816841,7.899235
3215.271973,-0.083811,3008.851074,2981.617432,403.909119,40.344818,-806.644531,806.644531,NO,NO,0.299163,-90.524063,6.317019
3143.047607,0.157451,2808.422852,2778.794434,-406.865509,41.459389,809.915894,809.915894,NO,YES,0.594516,-119.815239,-4.666298
2964.161377,0.180802,2402.289795,2363.471924,-430.112915,10.857246,475.992493,475.992493,YES,YES,0.985563,283.342194,-6.202133
2893.981201,0.273234,2411.054199,2373.258301,-425.237610,19.725166,550.892578,550.892578,YES,YES,0.985986,265.218109,-4.725372
2851.173584,-0.562689,2463.333984,2455.165283,-200.444336,22.120850,606.251587,606.251587,NO,NO,0.028006,-95.892273,133.463684
2606.725098,-0.578028,2010.989624,1997.710693,-230.720703,32.160919,647.769409,647.769409,NO,NO,0.213684,-97.086823,97.421066
3105.025635,-0.346138,2912.291504,2886.796875,-384.508179,26.275955,811.607666,811.607666,NO,NO,0.291739,-102.846519,-38.600498
2831.557617,-0.470418,2440.865967,2380.598877,539.051697,-0.111710,-626.800049,626.800049,YES,YES,0.999954,275.048767,-0.165115
2783.540283,-0.544119,2413.828857,2378.510742,411.408752,9.968048,-778.384521,778.384521,NO,YES,0.982968,251.337341,6.711395
2332.098633,-0.240931,2118.627441,2076.650391,-419.649170,26.916733,783.598999,783.598999,YES,YES,0.999746,-112.833321,-43.116348
2663.712402,-0.396347,2259.708008,2223.856934,400.925110,37.115662,-810.090820,810.090820,NO,YES,0.992709,257.653107,13.190063
2508.721191,-0.475848,2021.551758,1985.332764,380.953094,9.272705,-788.888977,788.888977,NO,YES,0.997641,254.650543,8.756950
3684.063477,-0.479693,3627.893555,3605.515137,-402.334595,28.633026,697.165710,697.165710,NO,NO,0.029425,-84.842575,29.909372
3761.459473,-0.472545,3128.520508,3090.432617,486.690247,11.735901,-874.671875,874.671875,NO,NO,0.310552,180.671265,1.955528
2922.327393,-0.466627,2035.475952,2005.687744,346.957031,37.021637,-781.457214,781.457214,NO,YES,0.894301,265.234528,10.731300
2725.901855,-0.273065,2165.057617,2128.300781,-397.252197,24.522720,519.931091,519.931091,YES,YES,0.993348,230.590500,-3.311256
3030.572754,-0.421789,2025.615356,1995.469116,348.167786,8.497162,-777.258179,777.258179,NO,YES,0.852465,264.488190,9.017532
2941.949951,-0.341702,2763.377686,2726.076172,-452.508972,-60.107574,62.023514,62.023514,YES,YES,0.974474,274.973083,-15.338982
2407.696777,-0.596631,1321.497925,1305.207275,206.859070,0.692261,-619.280640,619.280640,NO,YES,0.883345,-117.820778,188.386292
3194.953125,-0.494632,1941.651978,1910.064697,348.805298,7.916412,-662.831909,662.831909,NO,YES,0.828499,232.752686,0.397202
2588.964111,-0.519700,2112.658447,2073.321777,405.787170,15.350418,-610.045044,610.045044,YES,YES,0.998383,285.077240,8.991058
2699.301514,-0.308846,1835.236206,1823.894043,-203.722473,12.111267,554.895996,554.895996,NO,NO,0.090171,-90.317703,-21.333647
3231.320068,-0.100966,2579.258545,2554.854980,-353.965485,16.710320,692.057678,692.057678,NO,NO,0.141226,-87.150803,-151.610748
2887.264160,-0.465735,2484.323730,2438.330566,475.823364,10.663727,-794.674133,794.674133,YES,YES,0.998298,239.113983,4.136612
2827.095703,-0.388930,2435.949707,2380.004395,519.066772,13.656738,-862.950317,862.950317,YES,YES,0.999883,266.332245,3.487442
2867.918213,-0.355633,2585.291748,2524.809082,555.942505,16.455658,-906.700562,906.700562,YES,YES,0.999939,280.691986,0.893700
2798.614746,-0.157319,2614.205811,2582.619629,-405.151855,27.277138,831.157349,831.157349,YES,YES,0.938948,-121.746696,-30.002979
2834.645752,-0.307462,2522.797607,2468.145020,522.271118,16.256378,-900.463135,900.463135,YES,YES,0.999821,252.647461,3.664749
