DistanceToGoal,Angle_to_goal,DistanceToOpp,OppX,OppY,OppVx,OppVy,VtowardsBall,Success,PredictedSucess,Probability,Rvx,Rvy
3300.101074,0.514651,3677.175293,3632.111328,573.922241,-62.515827,35.351540,-35.351540,NO,YES,0.951954,260.246033,-0.044228
2987.982178,0.430154,2921.745361,2901.085449,346.839600,26.074402,-657.609192,657.609192,NO,NO,0.012537,-121.954659,31.420965
3267.511230,0.103296,3131.953125,3111.008301,-361.604492,8.746624,677.548462,677.548462,NO,NO,0.005794,223.046600,-3.436148
2867.682617,0.096006,2638.035156,2605.650879,-412.083679,-27.151100,84.356361,84.356361,YES,YES,0.701741,255.839813,-8.143915
3123.116943,-0.117538,2381.623779,2353.046875,367.835083,-36.510315,-220.776459,220.776459,YES,NO,0.247227,257.645905,12.326488
3023.278564,-0.110911,2164.700928,2140.851562,320.444397,15.074291,-619.929688,619.929688,NO,NO,0.093897,257.543640,4.919514
3023.608398,-0.117754,2888.366699,2867.010742,350.589935,17.109047,-609.492188,609.492188,NO,NO,0.014955,260.244080,3.572166
3266.261719,-0.094455,3112.060303,3092.275879,350.358307,12.303360,-734.492615,734.492615,NO,NO,0.003896,-130.410080,-1.588242
3277.598877,0.108298,3092.624023,3065.698975,-407.202393,-42.710739,107.498894,107.498894,NO,NO,0.041969,257.956757,-10.109766
2997.630127,0.151818,2799.930908,2771.985107,-394.602539,12.852379,371.324738,371.324738,NO,NO,0.177580,256.301392,-6.122978
2795.239502,0.139294,2530.213135,2502.533203,-373.237823,12.806599,428.241852,428.241852,NO,YES,0.602767,255.190292,-7.364367
2974.015869,0.127082,2824.101318,2794.909912,-405.002747,-14.478580,201.009171,201.009171,NO,NO,0.301911,257.062836,-6.622986
3019.073975,0.224559,2775.291504,2748.271240,-386.325378,2.969009,364.594879,364.594879,NO,NO,0.122194,255.637131,-4.430641
2791.655762,-0.089044,2361.110107,2330.151611,381.096313,-9.900391,-321.038544,321.038544,YES,YES,0.686110,255.154602,5.335644
4048.752930,-0.512940,3755.315674,3726.235352,466.440918,4.010773,-582.978149,582.978149,NO,NO,0.008608,224.190247,2.364227
3650.830322,-0.587197,3030.051270,3009.188477,354.958008,-38.276855,48.269638,-48.269638,NO,NO,0.002309,254.043427,10.977287
3412.357910,-0.451757,2456.167725,2436.514648,310.090088,11.760757,-291.154694,291.154694,NO,NO,0.004186,53.025284,86.437958
3371.952148,-0.533139,2360.968750,2333.650635,358.117249,31.366211,-767.959961,767.959961,NO,NO,0.086490,259.407928,8.647530
3101.465088,-0.245121,2291.763184,2273.746582,-286.800964,21.715073,622.737549,622.737549,NO,NO,0.006207,-107.482765,-24.922886
3318.110840,-0.346417,3036.903564,2997.658936,486.647949,19.421783,-881.348755,881.348755,NO,YES,0.805010,257.587494,4.397903
3373.126709,-0.528448,2982.927490,2944.496582,477.280151,8.839050,-678.399170,678.399170,NO,YES,0.731325,259.795044,1.563293
3184.915283,-0.209044,2648.796875,2628.337402,-328.582031,29.764328,582.881348,582.881348,NO,NO,0.008642,-90.486183,-75.865845
3540.654541,-0.492681,3152.259766,3131.637451,359.984497,21.981354,-771.754272,771.754272,NO,NO,0.002578,258.599365,7.865685
3773.147461,-0.584836,3174.782471,3153.032715,370.983521,3.587708,-778.128357,778.128357,NO,NO,0.002188,-71.983246,212.086456
3644.329346,-0.575689,3286.882324,3260.496582,415.641357,7.881531,-815.197388,815.197388,NO,NO,0.012125,261.026947,2.049812
2913.048828,-0.403552,2813.741455,2795.926270,-316.130615,21.472458,641.927490,641.927490,NO,NO,0.008863,-97.814125,-27.300232
2831.085205,-0.449186,2455.960205,2411.371582,465.862488,4.246765,-706.253967,706.253967,YES,YES,0.964487,224.034271,1.623390
